MAL_ID,Name,Score,Genres,English name,Type,Episodes,Aired,Status,Premiered,Producers,Licensors,Studios,Source,Rating,Ranked,Popularity
4149,Body Jack: Tanoshii Yutai Ridatsu,5.27,"Comedy, Ecchi",Unknown,OVA,1,28-Jan-87,Incomplete,Unknown,Bandai,Unknown,Unknown,Original,R+ - Mild Nudity,10177,8627
4150,Cosmos Pink Shock,5.5,"Comedy, Parody, Sci-Fi, Space",Unknown,OVA,1,21-Jul-86,Incomplete,Unknown,Victor Entertainment,Unknown,AIC,Original,PG-13 - Teens 13 or older,9662,8870
4151,Blade of the Immortal,6.82,"Action, Adventure, Historical, Supernatural, Samurai",Blade of the Immortal,TV,13,"Jul 14, 2008 to Dec 29, 2008",Completed,Summer 2008,"Production I.G, Kodansha",Media Blasters,Bee Train,Manga,R - 17+ (violence & profanity),4340,2084
4154,Time Bokan Series: Yattodetaman,6.46,"Action, Adventure, Comedy, Fantasy, Mecha",Firebird,TV,52,"Feb 7, 1981 to Feb 6, 1982",Completed,Winter 1981,Unknown,Unknown,Tatsunoko Production,Unknown,PG-13 - Teens 13 or older,6115,9324
4155,One Piece Film: Strong World,8.17,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",One Piece Film Strong World,Movie,1,12-Dec-09,Incomplete,Unknown,Unknown,Funimation,Toei Animation,Manga,PG-13 - Teens 13 or older,342,862
4156,Ichigo Mashimaro Episode 0,7.07,Comedy,Unknown,Special,1,8-Jun-05,Incomplete,Unknown,Unknown,"Sentai Filmworks, Geneon Entertainment USA",Daume,4-koma manga,PG-13 - Teens 13 or older,3333,4474
4158,Dore Dore no Uta,5.79,Music,Unknown,Music,1,16-Nov-05,Incomplete,Unknown,Unknown,Unknown,Studio Ghibli,Music,G - All Ages,8880,8215
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,7.08,"Action, Police, Comedy, Seinen",You're Under Arrest:Diverting Traffic at the Beach,Special,1,1997,Incomplete,Unknown,"Bandai Visual, TBS",AnimEigo,Studio Deen,Manga,PG-13 - Teens 13 or older,3311,7114
4163,Seto no Hanayome OVA,7.88,"Comedy, Parody, Romance, School, Shounen",Seto no Hanayome OVA,OVA,2,"Nov 3, 2008 to Jan 5, 2009",Completed,Unknown,AIC,Unknown,Gonzo,Manga,PG-13 - Teens 13 or older,699,2358
4166,To Heart 2 AD,6.88,"Comedy, Ecchi, Romance",ToHeart 2 AD,OVA,2,"Mar 26, 2008 to Aug 8, 2008",Completed,Unknown,Chaos Project,Unknown,Unknown,Visual novel,PG-13 - Teens 13 or older,4131,6078
4173,Shigofumi Picture Drama,6.51,Comedy,Unknown,Special,7,"Mar 25, 2008 to Sep 26, 2008",Completed,Unknown,"Bandai Visual, Genco, Lantis, Rakuonsha",Unknown,J.C.Staff,Original,PG-13 - Teens 13 or older,5835,7281
4176,Wanna-Be's,5.13,"Action, Comedy, Sports",Unknown,OVA,1,25-Dec-86,Incomplete,Unknown,"Movic, Sony Music Entertainment",Central Park Media,AIC,Unknown,PG-13 - Teens 13 or older,10427,9028
4177,Bounen no Xamdou,7.69,"Action, Military, Sci-Fi, Adventure",Xam'd:Lost Memories,ONA,26,"Jul 15, 2008 to Feb 4, 2009",Completed,Unknown,"Aniplex, Half H.P Studio",Sentai Filmworks,Bones,Original,PG-13 - Teens 13 or older,1055,1234
4181,Clannad: After Story,8.96,"Slice of Life, Comedy, Supernatural, Drama, Romance",Clannad ~After Story~,TV,24,"Oct 3, 2008 to Mar 27, 2009",Completed,Fall 2008,"Pony Canyon, TBS, Rakuonsha, Animation Do",Sentai Filmworks,Kyoto Animation,Visual novel,PG-13 - Teens 13 or older,13,84
4182,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,7.57,"Sci-Fi, Comedy, Parody",Unknown,Special,1,26-Mar-08,Incomplete,Unknown,"Aniplex, Square Enix",Funimation,Bones,Original,R - 17+ (violence & profanity),1356,1203
4183,Uchuu Taitei God Sigma,6.37,"Action, Space, Mecha",Space Emperor God Sigma,TV,50,"Mar 19, 1980 to Feb 25, 1981",Completed,Spring 1980,TV Tokyo,Unknown,Toei Animation,Unknown,PG-13 - Teens 13 or older,6539,10866
4186,Chrome Shelled Regios,7.35,"Action, Adventure, Fantasy, School, Sci-Fi",Chrome Shelled Regios,TV,24,"Jan 11, 2009 to Jun 21, 2009",Completed,Winter 2009,AMG MUSIC,Funimation,Zexcs,Light novel,R - 17+ (violence & profanity),2118,838
4187,Megumi,6.03,Historical,Megumi,ONA,1,28-Mar-08,Incomplete,Unknown,Trans Arts,Unknown,Unknown,Other,G - All Ages,8123,9152
4188,Mahou Sensei Negima!: Shiroki Tsubasa Ala Alba,7.46,"Adventure, Harem, Comedy, Supernatural, Magic, Romance, Ecchi, Vampire, Shounen",Unknown,OVA,3,"Aug 12, 2008 to Feb 17, 2009",Completed,Unknown,Unknown,Unknown,Shaft,Manga,PG-13 - Teens 13 or older,1698,3143
4189,Fuyu no Sonata,7.4,"Drama, Romance",Unknown,TV,26,"Oct 17, 2009 to May 1, 2010",Completed,Fall 2009,Yoon's Color,Unknown,"Studio Comet, KeyEast, REALTHING",Other,PG-13 - Teens 13 or older,1892,3599
4190,Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special,6.62,"Fantasy, Comedy, Shoujo",Unknown,Special,1,2008,Incomplete,Unknown,Yumeta Company,Unknown,Unknown,Visual novel,G - All Ages,5297,9892
4191,Popolocrois Monogatari,7.04,"Adventure, Fantasy",Popolocrois Monogatari,TV,25,"Oct 4, 1998 to Mar 28, 1999",Completed,Fall 1998,"Bee Train, TV Tokyo, Aniplex",Unknown,Production I.G,Game,PG - Children,3502,8368
4192,Hayate no Gotoku!!,7.73,"Action, Harem, Comedy, Parody, Romance, Shounen",Hayate the Combat Butler!!,TV,25,"Apr 4, 2009 to Sep 19, 2009",Completed,Spring 2009,"TV Tokyo, Geneon Universal Entertainment, Shogakukan-Shueisha Productions, Shogakukan Music & Digital Entertainment",Sentai Filmworks,J.C.Staff,Manga,PG-13 - Teens 13 or older,960,1397
4195,Kodomo no Jikan: Ni Gakki,7.11,"Comedy, Ecchi, School",Unknown,OVA,3,"Feb 20, 2009 to Jul 24, 2009",Completed,Unknown,Dream Force,Unknown,Diomedéa,Manga,R - 17+ (violence & profanity),3175,3057
4196,Ikkitousen: Great Guardians,6.78,"Action, Ecchi, Martial Arts, School, Super Power",Unknown,TV,12,"Jun 11, 2008 to Aug 27, 2008",Completed,Summer 2008,"Genco, Media Factory, AT-X, Showgate, Toranoana, Zack Promotion",Funimation,Arms,Manga,R+ - Mild Nudity,4549,2145
4197,Blue Dragon: Tenkai no Shichi Ryuu,6.56,"Adventure, Comedy, Fantasy, Supernatural",Blue Dragon:The Seven Dragons of the Heavens,TV,51,"Apr 5, 2008 to Mar 28, 2009",Completed,Spring 2008,TV Tokyo,VIZ Media,Studio Pierrot,Game,PG - Children,5554,4290
4198,Koutetsu Jeeg,7.01,"Action, Mecha, Demons, Sci-Fi, Shounen",Unknown,TV,46,"Oct 5, 1975 to Aug 29, 1976",Completed,Fall 1975,Dynamic Planning,Unknown,Toei Animation,Unknown,PG-13 - Teens 13 or older,3618,8413
4199,Entaku no Kishi Monogatari: Moero Arthur,6.32,"Adventure, Romance, Historical, Drama",Unknown,TV,30,"Sep 9, 1979 to Mar 30, 1980",Completed,Fall 1979,Unknown,Unknown,Toei Animation,Unknown,PG-13 - Teens 13 or older,6759,9976
4200,Dirty Pair OVA,7.11,"Adventure, Comedy, Police, Sci-Fi",Unknown,OVA,10,"Dec 21, 1987 to Apr 21, 1988",Completed,Unknown,Unknown,"ADV Films, Nozomi Entertainment","Sunrise, Kino Production",Light novel,PG-13 - Teens 13 or older,3159,6220
4201,Chocchan Monogatari,6.66,"Slice of Life, Historical, Drama",Unknown,Movie,1,20-Mar-96,Incomplete,Unknown,Triangle Staff,Unknown,Unknown,Unknown,G - All Ages,5065,10401
4202,Mokke Specials,6.91,"Mystery, Slice of Life, Supernatural",Mokke Special Episodes,Special,2,"Jan 25, 2008 to May 23, 2008",Completed,Unknown,Kodansha,Unknown,Madhouse,Unknown,PG - Children,4010,9007
4205,KimiKiss Pure Rouge: Love Fighter,6.97,"Romance, School",Unknown,Special,1,22-Aug-08,Incomplete,Unknown,Unknown,Unknown,J.C.Staff,Visual novel,PG-13 - Teens 13 or older,3746,4676
4208,Tetsujin 28-gou (1980),6.64,"Action, Mecha",The New Adventures of Gigantor,TV,51,"Oct 3, 1980 to Sep 25, 1981",Completed,Fall 1980,"Tokyo Movie Shinsha, Studio Jack",Discotek Media,Unknown,Unknown,G - All Ages,5207,9540
4209,Mission-E,6.48,"Action, Comedy, School, Sci-Fi",Unknown,TV,12,"Jul 8, 2008 to Sep 23, 2008",Completed,Summer 2008,Unknown,Unknown,Studio Deen,Original,PG - Children,6001,6407
4210,Gokiburi-tachi no Tasogare,5.89,"Drama, Military",Twilight of the Cockroaches,Movie,1,21-Nov-87,Incomplete,Unknown,"Kitty Films, TYO",Discotek Media,"Madhouse, Animation Staff Room",Original,PG-13 - Teens 13 or older,8544,9453
4211,Hareluya II Boy,6.33,"Action, Fantasy, Comedy, School, Shounen",Hareluya II Boy,TV,25,"Apr 8, 1997 to Sep 30, 1997",Completed,Spring 1997,TV Tokyo,Unknown,Triangle Staff,Manga,PG-13 - Teens 13 or older,6716,10048
4213,Saishuu Shiken Kujira Progressive,6.1,"Drama, Romance",Unknown,OVA,1,26-Mar-08,Incomplete,Unknown,Starchild Records,Unknown,Zexcs,Visual novel,PG-13 - Teens 13 or older,7823,8327
4214,Rosario to Vampire Capu2,6.98,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",Rosario + Vampire Capu2,TV,13,"Oct 2, 2008 to Dec 25, 2008",Completed,Fall 2008,"GDH, Yomiko Advertising, Happinet Pictures, Shueisha, Sotsu Music Publishing",Funimation,Gonzo,Manga,R+ - Mild Nudity,3721,394
4218,Niji ni Mukatte,5.78,"Romance, Historical",Unknown,Movie,1,1977,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,8894,13235
4224,Toradora!,8.24,"Slice of Life, Comedy, Romance, School",Toradora!,TV,25,"Oct 2, 2008 to Mar 26, 2009",Completed,Fall 2008,"Genco, Starchild Records, Magic Capsule, Yomiuri Advertising, TV Tokyo Music","NIS America, Inc.",J.C.Staff,Light novel,PG-13 - Teens 13 or older,265,17
4232,Mobile Suit Gundam MS IGLOO 2: Gravity of the Battlefront,6.74,"Mecha, Sci-Fi",Unknown,OVA,3,"Oct 24, 2008 to Apr 24, 2009",Completed,Unknown,Unknown,Nozomi Entertainment,Sunrise,Unknown,PG-13 - Teens 13 or older,4733,4875
4240,Ginga Senpuu Braiger,6.68,"Action, Sci-Fi, Adventure, Space, Mecha",Galactic Whirlwind Braiger,TV,39,"Oct 6, 1981 to Jun 30, 1982",Completed,Fall 1981,Kokusai Eigasha,Unknown,Toei Animation,Original,PG-13 - Teens 13 or older,5004,9112
4242,Ginga Reppuu Baxingar,6.31,"Action, Adventure, Mecha",Galactic Gale Baxingar,TV,39,"Jul 6, 1982 to Mar 29, 1983",Completed,Summer 1982,Unknown,Unknown,Kokusai Eigasha,Original,PG-13 - Teens 13 or older,6843,10763
4244,Ginga Shippuu Sasuraiger,6.33,"Action, Adventure, Mecha",Galactic Gale Sasuraiger,TV,43,"Apr 5, 1983 to Jan 31, 1984",Completed,Spring 1983,"TV Tokyo, Kokusai Eigasha",Unknown,Unknown,Original,PG-13 - Teens 13 or older,6745,10793
4246,Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai,7.16,"Adventure, Mecha, Romance, Sci-Fi","Eureka Seven - good night, sleep tight, young lovers",Movie,1,25-Apr-09,Incomplete,Unknown,Unknown,"Funimation, Bandai Entertainment","Bones, Kinema Citrus",Original,PG-13 - Teens 13 or older,2948,2491
4250,Kore ga UFO da! Soratobu Enban,4.89,"Sci-Fi, Space",That is an UFO! The Flying Saucer,Movie,1,21-Mar-75,Incomplete,Unknown,Unknown,Unknown,Toei Animation,Original,PG - Children,10679,10404
4252,Explorer Woman Ray,5.39,"Action, Adventure",Unknown,OVA,2,"May 26, 1989 to Jun 23, 1989",Completed,Unknown,Toshiba EMI,Unknown,"AIC, animate Film",Unknown,PG-13 - Teens 13 or older,9966,10100
4262,Koihime†Musou,6.76,"Action, Adventure, Historical, Ecchi, Martial Arts, Fantasy",Unknown,TV,12,"Jul 9, 2008 to Sep 24, 2008",Completed,Summer 2008,Unknown,Sentai Filmworks,Doga Kobo,Visual novel,R+ - Mild Nudity,4624,2474
4264,Ultraviolet: Code 044,5.93,"Action, Sci-Fi",Ultraviolet:Code 044,TV,12,"Jul 1, 2008 to Sep 16, 2008",Completed,Summer 2008,"Sony Pictures Entertainment, Tezuka Productions",Unknown,Madhouse,Other,R - 17+ (violence & profanity),8437,6128
4266,Vie Durant,4.88,"Sci-Fi, Drama, Vampire",Unknown,ONA,8,"Jul 15, 2003 to Sep 2, 2003",Completed,Unknown,Unknown,Unknown,"Radix, Marine Entertainment",Original,PG-13 - Teens 13 or older,10710,9733
4280,Kara no Kyoukai 4: Garan no Dou,7.9,"Action, Mystery, Supernatural, Thriller",the Garden of sinners Chapter 4:The Hollow Shrine,Movie,1,24-May-08,Incomplete,Unknown,Notes,Aniplex of America,ufotable,Light novel,R - 17+ (violence & profanity),679,871
4282,Kara no Kyoukai 5: Mujun Rasen,8.56,"Action, Mystery, Supernatural, Drama, Romance, Thriller",the Garden of sinners Chapter 5:Paradox Paradigm,Movie,1,16-Aug-08,Incomplete,Unknown,Notes,Aniplex of America,ufotable,Light novel,R - 17+ (violence & profanity),85,788
4286,Bonobono (TV),6.71,Comedy,Bonobono,TV,48,"Apr 20, 1995 to Mar 28, 1996",Completed,Spring 1995,Group TAC,Unknown,Unknown,4-koma manga,G - All Ages,4848,10138
4298,Futari no Joe,6.02,"Shounen, Sports",Joe vs Joe,OVA,6,"May 25, 2003 to Sep 25, 2003",Completed,Unknown,Unknown,Unknown,Unknown,Unknown,PG-13 - Teens 13 or older,8158,10601
4306,Mizugumo Monmon,6.59,"Fantasy, Kids, Romance",Water Spider Monmon,Movie,1,3-Jan-06,Incomplete,Unknown,Unknown,Unknown,Studio Ghibli,Original,G - All Ages,5459,7980
4312,Hokuto no Ken: Toki-den,7.4,"Action, Martial Arts",Fist of the North Star:The Legend of Toki,OVA,1,26-Mar-08,Incomplete,Unknown,"TMS Entertainment, North Stars Pictures",Unknown,APPP,Unknown,R - 17+ (violence & profanity),1913,5743
4314,Nanami-chan 2nd Series,6.31,"Comedy, Kids",Unknown,TV,16,"Jun 17, 2005 to Dec 23, 2005",Completed,Summer 2005,Robot Communications,Unknown,Unknown,Unknown,G - All Ages,6837,12129
4316,Nanami-chan 3rd Series,6.11,"Comedy, Kids",Unknown,TV,16,"Aug 4, 2006 to Nov 17, 2006",Completed,Summer 2006,Robot Communications,Unknown,Unknown,Unknown,G - All Ages,7783,12294
4318,Ryuu Seiki,5.67,"Action, Fantasy, Demons, Sci-Fi",Dragon Century,OVA,2,"Oct 26, 1988 to Dec 25, 1988",Completed,Unknown,AIC,Unknown,Unknown,Unknown,R - 17+ (violence & profanity),9216,9264
4320,Lupin III: Green vs. Red,6.62,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,OVA,1,2-Apr-08,Incomplete,Unknown,"VAP, Tohokushinsha Film Corporation, Studio Jack",Discotek Media,TMS Entertainment,Unknown,PG-13 - Teens 13 or older,5306,5833
4331,Penguin no Mondai,5.88,"Comedy, Kids",Unknown,TV,100,"Apr 5, 2008 to Mar 20, 2009",Completed,Spring 2008,TV Tokyo,Unknown,Shogakukan Music & Digital Entertainment,Manga,G - All Ages,8596,11508
4332,Seigi wo Aisuru Mono Gekkou Kamen,6.63,"Action, Mystery",Unknown,TV,39,"Jan 10, 1972 to Oct 2, 1972",Completed,Winter 1972,Knack Productions,Unknown,Unknown,Unknown,PG-13 - Teens 13 or older,5259,11423
4334,Heroman,6.84,"Action, Sci-Fi, Shounen",Unknown,TV,26,"Apr 1, 2010 to Sep 23, 2010",Completed,Spring 2010,"TV Tokyo, Dentsu, Square Enix",Unknown,Bones,Original,PG - Children,4279,2769
4339,Ashita e Attack!,6.4,"Sports, School, Drama",Attack on Tomorrow,TV,23,"Apr 4, 1977 to Sep 5, 1977",Completed,Spring 1977,Unknown,Unknown,Nippon Animation,Original,PG-13 - Teens 13 or older,6378,9543
4353,Gakuen Heaven: Hamu Hamu Heaven,6.71,"Comedy, Drama, Romance, School, Shounen Ai",Heaven Academy Specials,Special,12,"Jul 7, 2006 to Dec 8, 2006",Completed,Unknown,Unknown,Media Blasters,Unknown,Visual novel,PG-13 - Teens 13 or older,4851,5778
4361,Grenadier: Hohoemi no Senshi Specials,6.5,"Comedy, Parody, Ecchi",Unknown,Special,6,"Jan 28, 2005 to Jun 29, 2005",Completed,Unknown,"Shochiku, Kadokawa Shoten",Unknown,Group TAC,Manga,PG-13 - Teens 13 or older,5888,6167
4362,Fireball,6.68,"Comedy, Sci-Fi",Fireball,TV,13,"Apr 7, 2008 to Jun 30, 2008",Completed,Spring 2008,Walt Disney Studios,Unknown,Jinnis Animation Studios,Original,G - All Ages,4993,5118
4371,Uchuu Senshi Baldios (Movie),6.37,"Action, Sci-Fi, Space, Mecha",Space Warrior Baldios,Movie,1,29-Dec-81,Incomplete,Unknown,Kokusai Eigasha,Discotek Media,Unknown,Unknown,PG-13 - Teens 13 or older,6542,10348
4375,Kyoro-chan,7.23,"Adventure, Comedy, Fantasy",Unknown,TV,91,"Jul 1, 1999 to Mar 29, 2001",Completed,Summer 1999,"TV Tokyo, Aniplex",Unknown,Group TAC,Other,PG - Children,2657,8652
4382,Suzumiya Haruhi no Yuuutsu (2009),7.23,"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",The Melancholy of Haruhi Suzumiya Season 2,TV,14,"May 22, 2009 to Sep 11, 2009",Completed,Spring 2009,Kadokawa Shoten,"Funimation, Bandai Entertainment",Kyoto Animation,Light novel,PG-13 - Teens 13 or older,2634,307
4383,Catman Series III,6.36,"Comedy, Fantasy, Slice of Life",Unknown,TV,6,"Mar 1, 2008 to Apr, 2008",Completed,Spring 2008,Fuji TV,Unknown,Unknown,Unknown,PG-13 - Teens 13 or older,6600,10053
4385,Great Mazinger tai Getter Robo,6.13,"Action, Mecha, Sci-Fi",Unknown,Movie,1,21-Mar-75,Incomplete,Unknown,Dynamic Planning,Unknown,Unknown,Unknown,PG-13 - Teens 13 or older,7665,9100
4386,Great Mazinger tai Getter Robo G: Kuuchuu Daigekitotsu,6.07,"Action, Sci-Fi, Mecha",Unknown,Movie,1,26-Jul-75,Incomplete,Unknown,Dynamic Planning,Unknown,Unknown,Unknown,PG-13 - Teens 13 or older,7928,9648
4387,UFO Robo Grendizer tai Great Mazinger,6.45,"Mecha, Sci-Fi",Unknown,Movie,1,20-Mar-76,Incomplete,Unknown,Dynamic Planning,Unknown,Unknown,Unknown,PG-13 - Teens 13 or older,6198,9184
4389,Amada Anime Series: Super Mario Brothers,4.89,"Adventure, Comedy, Shounen",Unknown,OVA,3,3-Aug-89,Incomplete,Unknown,Studio Junio,Unknown,Unknown,Game,PG - Children,10692,8158
4390,Sora no Momotarou,5.17,"Military, Adventure, Comedy",Momotaro's Sky Adventure,Movie,1,1-Oct-31,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10376,10380
4391,Saru Masamune,5.46,"Adventure, Military",The Monkey Sword Masamune,Movie,1,"Jan, 1931",Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,9799,9893
4392,Ooatari Sora no Entaku,5.15,Comedy,The Plane Cabby's Lucky Day,Movie,1,22-Oct-32,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10383,10733
4393,Kokka Kimigayo,4.86,"Music, Historical",The National Anthem Kimigayo,Movie,1,1-May-31,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10725,9583
4394,Norakuro Gochou,5.04,Adventure,Corporal Norakuro,Movie,1,9-Mar-34,Incomplete,Unknown,Unknown,Unknown,Unknown,Manga,G - All Ages,10581,10746
4395,Norakuro Nitouhei: Enshuu no Maki,5.08,Adventure,Private 2nd Class Norakuro:The Drill,Movie,1,14-Jun-33,Incomplete,Unknown,Unknown,Unknown,Unknown,Manga,G - All Ages,10517,11244
4396,Osaru no Kantai,4.61,"Military, Music",The Monkey Fleet,Movie,1,1936,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10897,10580
4397,Osaru no Sankichi: Totsugeki-tai,4.66,Military,Sankichi the Monkey:The Storm Troopers,Movie,1,24-Mar-34,Incomplete,Unknown,The National Film Center Japan,Unknown,Unknown,Original,G - All Ages,10866,10539
4398,Kuro Nyago,5.39,Fantasy,The Black Cat,Movie,1,"Jan, 1931",Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,9975,7894
4406,Mazinger Z tai Ankoku Daishougun,6.61,"Action, Mecha, Shounen",Unknown,Movie,1,25-Jul-74,Incomplete,Unknown,Dynamic Planning,Unknown,Unknown,Unknown,PG-13 - Teens 13 or older,5319,9043
4411,Mirai Robo Daltanias,6.64,"Action, Sci-Fi, Space, Mecha",Future Robo Daltanius,TV,47,"Mar 21, 1979 to Mar 5, 1980",Completed,Spring 1979,Unknown,Unknown,Toei Animation,Original,PG-13 - Teens 13 or older,5203,10149
4415,World Destruction: Sekai Bokumetsu no Rokunin,6.98,"Adventure, Fantasy",Sands of Destruction,TV,13,"Jul 8, 2008 to Sep 30, 2008",Completed,Summer 2008,Sega,Funimation,Production I.G,Game,PG-13 - Teens 13 or older,3728,2345
4416,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,7.46,"Action, Mecha, Sci-Fi, Super Power",King of Braves GaoGaiGar Final Grand Glorious Gathering,TV,12,"Apr 11, 2005 to Jun 27, 2005",Completed,Spring 2005,Unknown,Media Blasters,Sunrise,Unknown,PG-13 - Teens 13 or older,1723,7864
4418,Catman Series II,6.26,"Comedy, Fantasy, Slice of Life",Unknown,ONA,8,2002,Incomplete,Unknown,Fuji TV,Unknown,Unknown,Unknown,PG-13 - Teens 13 or older,7063,10373
4419,Catman,6.08,"Slice of Life, Fantasy, Comedy",Catman,ONA,7,2002,Incomplete,Unknown,Fuji TV,Unknown,Unknown,Unknown,PG-13 - Teens 13 or older,7883,8593
4420,Vampiyan Kids: Pilot,6.09,"Action, Comedy, Kids, Vampire",Unknown,Special,1,1999,Incomplete,Unknown,Unknown,Unknown,Production I.G,Original,G - All Ages,7837,10586
4421,Moetan Specials,6.5,"Comedy, Ecchi, Magic, School",Moetan,Special,2,"Dec 21, 2007 to Mar 25, 2008",Completed,Unknown,Unknown,Unknown,Actas,Unknown,R+ - Mild Nudity,5894,6380
4427,Tatakae!! Ramenman,6.39,"Action, Adventure, Martial Arts, Shounen",Fight!! Ramenman,TV,35,"Jan 10, 1988 to Sep 11, 1988",Completed,Winter 1988,Yomiko Advertising,Unknown,Toei Animation,Unknown,R - 17+ (violence & profanity),6441,10385
4437,Naruto: Shippuuden Movie 2 - Kizuna,7.29,"Action, Martial Arts, Shounen, Supernatural",Naruto:Shippuden the Movie 2 -Bonds-,Movie,1,2-Aug-08,Incomplete,Unknown,"TV Tokyo, Aniplex, Dentsu, Bandai, Toho, Studio Jack",VIZ Media,Studio Pierrot,Manga,PG-13 - Teens 13 or older,2362,793
4439,Kurenai Sanshirou,6.46,"Action, Martial Arts, Sports",Judo Boy,TV,26,"Apr 2, 1969 to Sep 24, 1969",Completed,Spring 1969,Unknown,Unknown,Tatsunoko Production,Manga,PG-13 - Teens 13 or older,6099,9788
4443,Duel Masters Charge,6.19,"Action, Adventure, Comedy, Shounen",Unknown,TV,52,"Apr 19, 2004 to Mar 27, 2006",Completed,Spring 2004,Shogakukan-Shueisha Productions,Unknown,Studio Hibari,Original,PG-13 - Teens 13 or older,7381,6769
4444,Zero Duel Masters,6.02,"Adventure, Comedy, Game, Sports",Unknown,TV,12,"Apr 9, 2007 to Sep 28, 2007",Completed,Spring 2007,Shogakukan-Shueisha Productions,Unknown,Unknown,Original,PG-13 - Teens 13 or older,8163,8671
4447,Detective Conan Movie 12: Full Score of Fear,7.82,"Adventure, Police, Comedy, Mystery, Shounen",Unknown,Movie,1,19-Apr-08,Incomplete,Unknown,"Shogakukan-Shueisha Productions, Tokyo Movie Shinsha, Big Bang",Unknown,TMS Entertainment,Manga,PG-13 - Teens 13 or older,789,2689
4450,Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,6.55,"Adventure, Comedy, Demons, Historical, Supernatural",Chrono Crusade:Azmaria's Lessons,Special,11,"May 28, 2004 to Mar 25, 2005",Completed,Unknown,Unknown,"ADV Films, Funimation",Gonzo,Manga,PG-13 - Teens 13 or older,5633,4906
4451,Tanin no Kankei,6.12,"Comedy, Ecchi, Romance, School",Unknown,OVA,2,"Aug 26, 1994 to Oct 21, 1994",Completed,Unknown,Unknown,Unknown,J.C.Staff,Manga,R+ - Mild Nudity,7703,9117
4452,Hoshikuzu Paradise,5.53,"Comedy, Romance",Unknown,OVA,1,25-Jul-91,Incomplete,Unknown,OB Planning,Unknown,Unknown,Unknown,PG-13 - Teens 13 or older,9618,11555
4454,Macross F: Close Encounter - Deculture Edition,7.72,"Action, Mecha, Military, Music, Sci-Fi, Space",Unknown,Special,1,23-Dec-07,Incomplete,Unknown,Unknown,Unknown,Satelight,Original,PG-13 - Teens 13 or older,980,4658
4458,Bavel no Hon,5.62,Kids,Bavel's Book,Special,1,14-Oct-96,Incomplete,Unknown,"NHK, Yamamura Animation, Inc.",Unknown,Unknown,Unknown,G - All Ages,9371,8160
